央视,#genre#
湖北卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225699/index.m3u8
贵州卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225483/index.m3u8?fmt=ts2hls
辽宁卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225696/index.m3u8
重庆卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225692/index.m3u8
黑龙江卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225690/index.m3u8

地方,#genre#
江西都市,http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv2.m3u8
江西经济生活,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226206/index.m3u8?fmt=ts2hls
江西影视旅游,http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv4.m3u8
江西公共农业,http://117.169.120.223:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225578/index.m3u8?fmt=ts2hls
江西少儿,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226194/index.m3u8?fmt=ts2hls
江西新闻,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225615/index.m3u8?fmt=ts2hls
江西移动,http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv8.m3u8
江西陶瓷,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226247/index.m3u8?fmt=ts2hls
江西教育,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226197/index.m3u8?fmt=ts2hls
南昌新闻综合,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226223/index.m3u8
南昌都市频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226226/index.m3u8
南昌资讯政法,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226228/index.m3u8
南昌公共频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226231/index.m3u8
上海纪实人文,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225655/index.m3u8
北京冬奥纪实,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225676/index.m3u8
湖南快乐垂钓,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225780/index.m3u8?fmt=ts2hls
湖南茶频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225781/index.m3u8?fmt=ts2hls
湖南金鹰纪实,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225595/index.m3u8?fmt=ts2hls
湖南金鹰卡通,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226246/index.m3u8?fmt=ts2hls

NewTV,#genre#
NewTV东北热剧 4M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226202/index.m3u8
NewTV中国功夫 4M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225660/index.m3u8
NewTV军事评论 4M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225757/index.m3u8
NewTV军旅剧场 4M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225669/index.m3u8
NewTV农业致富 4M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225670/index.m3u8
NewTV动作电影,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240324_1/playlist.m3u8?CONTENTID=00000110240324_1
NewTV古装剧场 4M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225678/index.m3u8
NewTV家庭剧场 4M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225713/index.m3u8
NewTV怡伴健康 4M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225666/index.m3u8
NewTV惊悚悬疑 4M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225717/index.m3u8
NewTV明星大片 4M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225716/index.m3u8
NewTV欢乐剧场 4M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226210/index.m3u8
NewTV武搏世界 4M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225656/index.m3u8
NewTV海外剧场 4M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225712/index.m3u8
NewTV潮妈辣婆 4M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225708/index.m3u8
NewTV炫舞未来 4M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225707/index.m3u8
NewTV爱情喜剧 4M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225748/index.m3u8
NewTV精品体育 4M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225709/index.m3u8
NewTV精品大剧 4M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225714/index.m3u8
NewTV精品纪录 2.5M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225710/index.m3u8
NewTV超级体育 8M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225767/index.m3u8
NewTV超级电影 8M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225766/index.m3u8
NewTV超级电视剧 8M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225765/index.m3u8
NewTV超级综艺 8M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225768/index.m3u8
NewTV金牌综艺 4M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225711/index.m3u8
黑莓动画 4M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225672/index.m3u8
黑莓电影 4M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225769/index.m3u8
哒啵赛事 4M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225653/index.m3u8

学习,#genre#
Hustler HD,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/1
Redlight HD,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/2
Prıvate TV HD,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/3
Dorcel HD,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/4
Dorcel XxX HD,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/5
Vivid Red HD,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/6
Vixen HD,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/7
EroX HD,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/8
EroX XxX HD,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/9
Penthouse Gold HD,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/10
Penthouse Quickies HD,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/11
Super One HD,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/12
Babes TV HD,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/13
Xy Plus HD,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/14
Xy Max HD,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/15
Xy Mix HD,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/16
Vivid TV Europe,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/17
Vivid Touch,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/18
DUSK!,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/19
Hustler TV,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/20
XXL,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/21
Passie XxX,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/22
Passion XxX,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/23
Reality Kings TV,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/24
Brazzers TV,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/25
Brazzers TV Europe,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/26
Brazzers TV Europe UA,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/27
Hot TV,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/28
Venus TV,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/29
Sextreme TV,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/30
Sexy HOT,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/31
Meiden Van Holland Hard,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/32
Evil Angel,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/33
Erotic,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/34
Erotic 2,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/35
Erotic 3,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/36
Erotic 4,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/37
Erotic 5,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/38
Erotic 6,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/39
Erotic 7,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/40
Erotic 8,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/41
Bang U,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/42
Шалун TV,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/43
Шёлк TV,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/44
Playboy,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/45
Playboy Europe,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/46
Playboy Europe UA,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/47
Blue Hustler,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/48
Blue Hustler Europe,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/49
Russian Night,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/50
Barely Legal TV,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/51
O la la TV,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/52
French Lover TV,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/53
Nuart TV,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/54
Exxxotica TV,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/55
Secret Circle TV,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/56
Lust Pur TV,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/57
Beate-Uhse.TV,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/58
Pure Babes TV,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/59
Pinko Club,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/60
Cento X Cento,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/61
Dream Porn HD,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/62
X-Dream TV,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/63
X-Dream TV 2,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/64
Free X TV,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/65
Free X TV 2,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/66
Free X TV HQ,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/67
Fantazzy TV,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/68
Sex Prive,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/70
Leo TV,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/71
X1,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/72
X Bizarre,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/73
X Desire,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/74
X Bunga Bunga,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/75
Penthouse Passion,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/76
Hot XXL HD,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/77
Legal TV,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/78
Naughty TV,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/79
Balkan Erotic,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/80
Taboo,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/81
Oldtimer,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/82
Bangerz,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/83
Net XxX,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/84
Playhouse,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/85
Hot Pleasure,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/86
Milf TV,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/87
Red XxX,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/88
Extreme,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/89
Lesbian Affair,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/90
Emanuelle,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/91
SEX ATION,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/92
Fast Boyz,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/93
X-MO,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/94
Penthouse Gold,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/95
EroX,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/96
EroX XxX,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/97
Extasy HD,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/98
Extasy 4K,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/99
SuperOne,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/100
Passion XxX 1,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/101
Passion XxX 2,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/102
Red lıps HD,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/103
KinoXxX 1,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/104
KinoXxX 2,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/105
KinoXxX 3,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/106
KinoXxX 4,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/107
Jasmin TV,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/108
Fashion TV,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/109
Fashion TV Europe,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/110
A3 Bikini TV,http://Source-Streams.com:8081/buyasaponline/buyasaponline_26022019/111
